applicant_gender,total_income,income_type,education_type,family_status,job_title,applicant_age,years_of_working,total_bad_debt,total_good_debt,status
Unknown,81000,Unknown,Unknown,Single / Not Married,Unknown,43,7,0,18,1
Female,135000,Working,Incomplete Higher,Civil Marriage,Sales Staff,28,7,0,18,1
Male,180000,State Servant,Higher Education,Unknown,High Skill Tech Staff,28,7,0,18,1
Unknown,382500,Unknown,Higher Education,Married,Managers,32,8,0,23,1
Female,180000,Working,Unknown,Single / Not Married,Unknown,40,2,0,18,1
Male,270000,Working,Unknown,Married,Drivers,36,1,0,14,1
Unknown,99000,Commercial Associate,Secondary / Secondary Special,Unknown,Unknown,40,14,0,39,1
Unknown,540000,Unknown,Higher Education,Married,Laborers,48,7,0,35,1
Female,135000,Working,Unknown,Married,Accountants,37,8,0,18,1
Female,157500,Working,Unknown,Unknown,Unknown,40,2,0,18,1
Unknown,135000,Unknown,Secondary / Secondary Special,Separated,Laborers,35,2,0,4,1
Male,135000,Commercial Associate,Unknown,Married,Unknown,64,2,0,18,1
Unknown,216000,Commercial Associate,Unknown,Unknown,Unknown,53,7,1,18,1
Unknown,112500,Working,Unknown,Unknown,Unknown,29,7,0,3,1
Female,180000,Unknown,Unknown,Unknown,Accountants,51,7,0,22,1
Unknown,121500,Working,Higher Education,Married,Unknown,28,7,0,11,1
Female,175500,Unknown,Unknown,Single / Not Married,High Skill Tech Staff,40,7,0,14,1
Unknown,112500,Working,Secondary / Secondary Special,Married,Sales Staff,48,5,0,18,1
Female,67500,Unknown,Secondary / Secondary Special,Unknown,Unknown,51,10,0,18,1
Unknown,90000,Working,Unknown,Unknown,Unknown,40,3,0,3,1
Unknown,112500,Working,Secondary / Secondary Special,Unknown,Laborers,40,15,0,28,1
Unknown,157500,Unknown,Secondary / Secondary Special,Married,Sales Staff,37,7,0,18,1
Male,180000,Unknown,Secondary / Secondary Special,Unknown,Unknown,40,5,0,7,1
Female,135000,Unknown,Secondary / Secondary Special,Unknown,Unknown,51,7,0,4,1
Female,112500,Unknown,Unknown,Married,Unknown,40,4,0,24,1
Unknown,360000,Unknown,Secondary / Secondary Special,Unknown,Medicine Staff,30,2,0,11,1
Unknown,117000,Working,Secondary / Secondary Special,Married,Sales Staff,37,7,1,46,1
Male,76500,Working,Secondary / Secondary Special,Married,Unknown,29,2,0,39,1
Unknown,135000,Unknown,Secondary / Secondary Special,Unknown,Laborers,40,7,0,18,1
Female,315000,Commercial Associate,Higher Education,Married,Sales Staff,45,5,0,18,1
Unknown,135000,Unknown,Secondary / Secondary Special,Married,Unknown,40,5,1,12,1
Unknown,171000,Commercial Associate,Secondary / Secondary Special,Unknown,Unknown,56,7,0,17,1
Female,157500,Working,Higher Education,Married,Unknown,29,7,0,18,1
Female,234000,Working,Secondary / Secondary Special,Unknown,Unknown,40,3,0,21,1
Unknown,112500,Working,Unknown,Married,Unknown,40,2,0,23,1
Unknown,202500,Unknown,Unknown,Married,Unknown,38,9,0,2,1
Unknown,247500,Working,Secondary / Secondary Special,Separated,Laborers,40,10,2,49,1
Female,351000,State Servant,Unknown,Unknown,Medicine Staff,40,12,0,7,1
Female,103500,Unknown,Unknown,Married,Sales Staff,31,7,0,18,1
Female,157500,Unknown,Higher Education,Married,Unknown,38,8,0,16,1
Female,112500,Working,Unknown,Civil Marriage,Unknown,41,7,0,18,1
Unknown,274500,Commercial Associate,Unknown,Unknown,High Skill Tech Staff,57,19,0,31,1
Female,247500,Unknown,Higher Education,Unknown,Core Staff,33,6,0,17,1
Unknown,315000,Unknown,Unknown,Married,Drivers,60,3,0,18,1
Unknown,112500,Unknown,Secondary / Secondary Special,Married,Laborers,40,7,0,18,1
Female,135000,Unknown,Secondary / Secondary Special,Unknown,Sales Staff,41,7,0,18,1
Unknown,270000,Working,Unknown,Unknown,Unknown,42,7,0,18,1
Unknown,135000,Unknown,Secondary / Secondary Special,Unknown,Unknown,56,7,0,12,1
Unknown,247500,Unknown,Higher Education,Civil Marriage,Drivers,42,1,0,34,1
Male,157500,Working,Secondary / Secondary Special,Unknown,Drivers,27,7,0,18,1
Unknown,225000,Commercial Associate,Secondary / Secondary Special,Single / Not Married,Managers,48,8,0,22,1
Female,292500,Unknown,Secondary / Secondary Special,Civil Marriage,Unknown,52,30,0,6,1
Female,67500,Unknown,Secondary / Secondary Special,Unknown,Unknown,39,7,0,12,1
Female,117000,Working,Secondary / Secondary Special,Unknown,Sales Staff,57,13,0,6,1
Female,202500,State Servant,Secondary / Secondary Special,Married,High Skill Tech Staff,40,7,0,18,1
Male,252000,State Servant,Unknown,Unknown,High Skill Tech Staff,35,5,0,12,1
Female,112500,State Servant,Unknown,Unknown,High Skill Tech Staff,40,7,0,43,1
Male,112500,Working,Higher Education,Civil Marriage,Security Staff,55,16,0,21,1
Female,355500,Commercial Associate,Secondary / Secondary Special,Married,Core Staff,40,1,0,45,1
Female,67500,Unknown,Secondary / Secondary Special,Married,Laborers,30,7,0,18,1
Unknown,112500,Unknown,Unknown,Civil Marriage,Unknown,38,7,0,57,1
Unknown,270000,State Servant,Higher Education,Unknown,Accountants,32,7,0,27,1
Unknown,360000,Commercial Associate,Secondary / Secondary Special,Unknown,Sales Staff,47,6,0,7,1
Female,103500,Working,Secondary / Secondary Special,Unknown,Sales Staff,40,4,0,18,1
Male,270000,Commercial Associate,Secondary / Secondary Special,Single / Not Married,Laborers,41,7,0,58,1
Male,180000,Unknown,Secondary / Secondary Special,Unknown,Drivers,28,7,0,18,1
Unknown,178200,Working,Unknown,Unknown,Unknown,31,7,0,18,1
Female,72000,Working,Secondary / Secondary Special,Married,Sales Staff,35,7,0,18,1
Unknown,162000,Unknown,Secondary / Secondary Special,Married,Unknown,53,7,1,23,1
Female,135000,Commercial Associate,Unknown,Unknown,Accountants,40,15,0,18,1
Female,180000,State Servant,Unknown,Married,Core Staff,40,8,0,20,1
Male,135000,Unknown,Secondary / Secondary Special,Unknown,Unknown,52,7,0,18,1
Unknown,247500,State Servant,Unknown,Married,Unknown,56,3,1,16,1
Unknown,67500,State Servant,Incomplete Higher,Married,Core Staff,40,1,0,3,1
Unknown,135000,Unknown,Higher Education,Married,Unknown,27,8,0,9,1
Male,247500,Working,Secondary / Secondary Special,Married,Managers,40,10,0,7,1
Female,135000,Commercial Associate,Unknown,Unknown,Unknown,40,12,0,44,1
Unknown,202500,Unknown,Secondary / Secondary Special,Civil Marriage,Core Staff,40,7,0,18,1
Male,81000,Commercial Associate,Higher Education,Unknown,Laborers,28,7,0,14,1
Female,112500,Working,Unknown,Unknown,Unknown,48,7,0,16,1
Female,40500,Unknown,Unknown,Unknown,Unknown,40,7,0,18,1
Female,180000,Unknown,Lower Secondary,Unknown,Unknown,40,7,1,33,1
Female,180000,Commercial Associate,Unknown,Civil Marriage,Unknown,40,2,0,2,1
Female,225000,Unknown,Higher Education,Married,Unknown,46,5,0,8,1
Male,202500,Unknown,Higher Education,Unknown,Unknown,40,4,0,18,1
Male,121500,Working,Secondary / Secondary Special,Married,Laborers,40,2,0,38,1
Female,157500,Unknown,Unknown,Married,Unknown,40,8,0,18,1
Male,121500,Working,Secondary / Secondary Special,Unknown,Laborers,41,7,0,18,1
Female,112500,Working,Unknown,Unknown,Unknown,40,7,0,18,1
Male,202500,Unknown,Unknown,Unknown,Unknown,40,7,0,18,1
Female,189000,Unknown,Unknown,Married,Laborers,51,1,0,18,1
Female,180000,Unknown,Unknown,Married,Laborers,54,6,0,12,1
Unknown,121500,Unknown,Secondary / Secondary Special,Unknown,Unknown,35,7,0,18,1
Female,135000,Working,Unknown,Unknown,Laborers,40,3,0,12,1
Unknown,90000,Working,Secondary / Secondary Special,Separated,Unknown,52,7,0,46,1
Unknown,202500,Unknown,Higher Education,Separated,Unknown,40,1,0,9,1
Unknown,112500,Working,Higher Education,Unknown,Laborers,28,7,0,4,1
Male,585000,Commercial Associate,Unknown,Unknown,Drivers,46,7,0,42,1
Unknown,202500,Unknown,Unknown,Unknown,Unknown,62,2,0,15,1
Unknown,180000,Unknown,Unknown,Married,Sales Staff,40,4,0,17,1
Female,90000,Unknown,Unknown,Married,Cooking Staff,49,11,0,18,1
Male,157500,Unknown,Secondary / Secondary Special,Unknown,Security Staff,59,2,0,18,1
Male,157500,Working,Secondary / Secondary Special,Civil Marriage,Unknown,26,1,0,18,1
Female,82350,Working,Unknown,Married,Cleaning Staff,34,12,0,28,1
Female,450000,Unknown,Higher Education,Separated,Core Staff,53,7,0,57,1
Male,315000,Commercial Associate,Secondary / Secondary Special,Married,Unknown,43,8,6,54,1
Female,270000,Unknown,Secondary / Secondary Special,Unknown,Unknown,38,7,0,9,1
Male,90000,Unknown,Secondary / Secondary Special,Unknown,Unknown,39,7,0,18,1
Unknown,180000,Working,Secondary / Secondary Special,Married,Core Staff,61,12,0,35,1
Female,360000,Unknown,Higher Education,Widow,Managers,46,7,0,18,1
Unknown,193500,Commercial Associate,Secondary / Secondary Special,Unknown,Laborers,47,3,0,7,1
Unknown,225000,Unknown,Unknown,Married,Drivers,40,3,0,8,1
Female,225000,Commercial Associate,Secondary / Secondary Special,Unknown,Unknown,40,5,0,53,1
Female,157500,Working,Secondary / Secondary Special,Married,Cleaning Staff,44,7,0,38,1
Unknown,99000,Unknown,Secondary / Secondary Special,Civil Marriage,Unknown,40,2,0,18,1
Female,225000,Unknown,Higher Education,Unknown,Unknown,40,7,1,48,1
Unknown,135000,Working,Secondary / Secondary Special,Unknown,Security Staff,40,9,0,17,1
Female,135000,Working,Secondary / Secondary Special,Married,Unknown,40,6,0,18,1
Unknown,135000,Unknown,Secondary / Secondary Special,Married,Sales Staff,40,4,0,23,1
Unknown,180000,Unknown,Unknown,Married,Unknown,40,7,0,18,1
Female,247500,Working,Higher Education,Married,Unknown,39,7,0,18,1
Female,148500,Unknown,Secondary / Secondary Special,Married,High Skill Tech Staff,42,7,0,20,1
Male,675000,Unknown,Higher Education,Married,Managers,50,7,0,18,1
Unknown,135000,State Servant,Higher Education,Married,Unknown,50,13,0,18,1
Unknown,180000,Working,Unknown,Separated,Unknown,40,13,0,17,1
Unknown,135000,Unknown,Secondary / Secondary Special,Unknown,Managers,40,3,0,18,1
Female,90000,Unknown,Secondary / Secondary Special,Married,Medicine Staff,39,20,0,18,1
Unknown,157500,Unknown,Higher Education,Civil Marriage,Drivers,40,7,0,27,1
Female,315000,Unknown,Unknown,Married,Unknown,35,4,0,18,1
Unknown,135000,Working,Secondary / Secondary Special,Married,Unknown,31,7,0,9,1
Female,135000,Working,Unknown,Unknown,Core Staff,40,7,0,1,1
Male,292500,Unknown,Unknown,Separated,Unknown,35,3,0,16,1
Unknown,135000,Unknown,Secondary / Secondary Special,Civil Marriage,Medicine Staff,45,15,0,61,1
Unknown,238500,Unknown,Unknown,Unknown,Unknown,34,7,0,18,1
Unknown,202500,Unknown,Unknown,Married,Private Service Staff,52,7,0,18,1
Unknown,247500,Unknown,Higher Education,Unknown,Sales Staff,40,1,0,18,1
Male,238500,Commercial Associate,Secondary / Secondary Special,Unknown,Security Staff,25,1,0,18,1
Female,247500,Working,Secondary / Secondary Special,Single / Not Married,Unknown,40,1,0,50,1
Unknown,229500,Working,Secondary / Secondary Special,Unknown,Drivers,46,7,0,18,1
Unknown,360000,Unknown,Unknown,Married,Unknown,47,7,0,20,1
Female,333000,Unknown,Unknown,Unknown,Unknown,40,5,0,6,1
Female,202500,Working,Secondary / Secondary Special,Married,High Skill Tech Staff,40,7,0,30,1
Male,90000,Unknown,Secondary / Secondary Special,Unknown,Unknown,40,7,0,3,1
Male,315000,State Servant,Unknown,Unknown,High Skill Tech Staff,37,7,0,46,1
Unknown,225000,Unknown,Unknown,Separated,Core Staff,41,5,0,18,1
Male,135000,Working,Secondary / Secondary Special,Unknown,Unknown,38,7,0,18,1
Male,247500,Unknown,Secondary / Secondary Special,Unknown,Unknown,48,7,0,3,1
Unknown,67500,State Servant,Incomplete Higher,Married,Core Staff,40,1,0,3,1
Unknown,225000,Unknown,Secondary / Secondary Special,Unknown,Drivers,40,7,0,2,1
Male,225000,Working,Higher Education,Married,Unknown,50,7,0,18,1
Female,225000,Commercial Associate,Higher Education,Married,Unknown,40,2,0,3,1
Unknown,202500,Commercial Associate,Unknown,Married,Managers,44,7,0,26,1
Female,157500,Unknown,Unknown,Married,Sales Staff,32,9,0,18,1
Female,90000,Unknown,Secondary / Secondary Special,Married,Cooking Staff,40,3,15,20,1
Unknown,225000,Commercial Associate,Unknown,Married,Sales Staff,25,7,0,18,1
Male,157500,Working,Secondary / Secondary Special,Separated,Unknown,40,2,0,7,1
Unknown,135000,Working,Secondary / Secondary Special,Civil Marriage,Laborers,28,7,0,18,1
Female,171000,Unknown,Secondary / Secondary Special,Unknown,Unknown,34,7,0,18,1
Unknown,112500,Working,Unknown,Unknown,Laborers,40,7,0,18,1
Female,67500,State Servant,Secondary / Secondary Special,Married,Core Staff,42,7,0,18,1
Unknown,112500,Unknown,Unknown,Unknown,Unknown,48,7,0,18,1
Male,450000,Commercial Associate,Unknown,Single / Not Married,Managers,29,7,1,12,1
Female,405000,State Servant,Unknown,Unknown,Core Staff,35,7,0,18,1
Male,90000,Working,Secondary / Secondary Special,Single / Not Married,Laborers,40,4,0,4,1
Male,247500,Unknown,Higher Education,Unknown,Sales Staff,40,1,0,18,1
Male,247500,Unknown,Secondary / Secondary Special,Married,Unknown,60,8,1,6,1
Male,162000,Working,Unknown,Unknown,Unknown,28,2,2,29,1
Female,157500,Unknown,Higher Education,Married,Sales Staff,40,7,0,28,1
Female,121500,Working,Unknown,Married,Unknown,40,3,0,18,1
Male,157500,Working,Unknown,Married,Laborers,27,7,0,18,1
Unknown,360000,Unknown,Secondary / Secondary Special,Single / Not Married,Unknown,27,2,0,17,1
Male,157500,Working,Unknown,Married,Laborers,40,7,0,4,1
Unknown,135000,Working,Unknown,Married,Laborers,40,8,1,18,1
Unknown,180000,Working,Secondary / Secondary Special,Married,Medicine Staff,33,3,0,18,1
Male,180000,Working,Higher Education,Married,Unknown,43,5,0,18,1
Unknown,180000,Working,Unknown,Married,Managers,37,7,0,50,1
Unknown,180000,Unknown,Incomplete Higher,Married,High Skill Tech Staff,48,9,0,18,1
Male,270000,Unknown,Secondary / Secondary Special,Single / Not Married,Unknown,25,5,0,21,1
Female,112500,Working,Higher Education,Unknown,Unknown,40,7,0,13,1
Female,112500,State Servant,Unknown,Widow,Secretaries,40,7,0,31,1
Female,135000,Working,Unknown,Widow,Managers,40,3,0,10,1
Unknown,315000,Commercial Associate,Secondary / Secondary Special,Unknown,High Skill Tech Staff,40,7,0,18,1
Female,292500,Unknown,Higher Education,Unknown,Core Staff,55,35,0,18,1
Male,157500,Unknown,Secondary / Secondary Special,Unknown,Unknown,57,7,1,41,1
Female,180000,Commercial Associate,Secondary / Secondary Special,Married,Unknown,29,3,0,24,1
Male,360000,Unknown,Unknown,Married,Managers,46,11,0,18,1
Unknown,315000,Working,Secondary / Secondary Special,Married,Unknown,40,12,0,22,1
Female,216000,Unknown,Unknown,Married,Medicine Staff,41,12,0,18,1
Male,130500,Working,Secondary / Secondary Special,Single / Not Married,Unknown,40,7,0,18,1
Unknown,180000,Commercial Associate,Secondary / Secondary Special,Separated,Laborers,40,3,0,18,1
Unknown,270000,Unknown,Unknown,Married,Unknown,57,7,2,37,1
Female,157500,Working,Higher Education,Separated,Unknown,27,6,0,18,1
Unknown,180000,Unknown,Unknown,Married,Medicine Staff,40,30,0,18,1
Unknown,202500,Unknown,Secondary / Secondary Special,Married,Laborers,32,13,0,18,1
Female,95850,Unknown,Unknown,Married,Unknown,40,7,0,18,1
Unknown,99000,Unknown,Higher Education,Single / Not Married,Unknown,40,7,0,33,1
Unknown,135000,Commercial Associate,Secondary / Secondary Special,Married,Unknown,34,7,0,5,1
Unknown,337500,Unknown,Unknown,Married,Laborers,40,11,0,18,1
Male,238500,Unknown,Unknown,Unknown,Unknown,34,7,0,10,1
Unknown,225000,Unknown,Higher Education,Unknown,Managers,40,7,0,18,1
Male,225000,Commercial Associate,Secondary / Secondary Special,Married,Unknown,42,7,0,17,1
Female,144000,Working,Secondary / Secondary Special,Single / Not Married,Laborers,40,7,0,18,1
Female,63000,Unknown,Secondary / Secondary Special,Unknown,Unknown,40,9,0,18,1
Unknown,202500,Working,Unknown,Married,Unknown,40,7,0,18,1
Male,157500,Unknown,Unknown,Unknown,Unknown,35,7,0,40,1
Female,108000,Unknown,Unknown,Married,Unknown,40,7,0,18,1
Unknown,202500,Working,Higher Education,Married,Unknown,53,7,0,25,1
Unknown,243000,State Servant,Unknown,Married,Core Staff,28,10,2,18,1
Female,90000,Working,Secondary / Secondary Special,Unknown,Cleaning Staff,27,4,0,31,1
Female,270000,Working,Unknown,Unknown,Unknown,40,6,7,19,1
Unknown,252000,Unknown,Higher Education,Married,High Skill Tech Staff,35,7,0,24,1
Unknown,265500,Unknown,Higher Education,Married,Accountants,31,7,0,19,1
Male,90000,Unknown,Unknown,Married,Laborers,40,15,0,39,1
Female,202500,Commercial Associate,Unknown,Married,Sales Staff,31,8,3,21,1
Unknown,202500,Unknown,Unknown,Single / Not Married,Unknown,40,7,0,51,1
Unknown,135000,Commercial Associate,Unknown,Married,Accountants,40,7,0,18,1
Male,256500,State Servant,Higher Education,Married,Unknown,31,13,0,55,1
Male,180000,Working,Unknown,Married,Drivers,39,7,0,21,1
Male,180000,Unknown,Unknown,Unknown,Unknown,40,1,0,23,1
Unknown,90000,Working,Unknown,Separated,Unknown,40,3,0,18,1
Male,315000,Commercial Associate,Unknown,Married,Laborers,50,15,0,18,1
Male,130500,Unknown,Unknown,Married,Unknown,40,7,0,7,1
Female,157500,Working,Unknown,Married,Drivers,42,7,0,21,1
Female,342000,State Servant,Unknown,Unknown,Core Staff,40,11,0,7,1
Unknown,180000,Unknown,Unknown,Unknown,Unknown,40,12,0,57,1
Male,81000,State Servant,Secondary / Secondary Special,Unknown,Drivers,29,7,0,41,1
Male,135000,Unknown,Secondary / Secondary Special,Married,Laborers,43,7,0,17,1
Male,202500,Unknown,Unknown,Unknown,Laborers,40,1,0,6,1
Female,112500,Unknown,Secondary / Secondary Special,Widow,Medicine Staff,40,2,0,18,1
Male,270000,Commercial Associate,Secondary / Secondary Special,Married,Laborers,44,7,0,18,1
Female,202500,Working,Higher Education,Married,High Skill Tech Staff,35,15,0,18,1
Male,144000,Working,Secondary / Secondary Special,Civil Marriage,Security Staff,47,6,0,13,1
Male,202500,Unknown,Secondary / Secondary Special,Married,Laborers,40,11,0,18,1
Female,225000,Working,Higher Education,Single / Not Married,Medicine Staff,36,17,0,18,1
Unknown,337500,Working,Incomplete Higher,Unknown,Laborers,34,7,0,1,1
Male,135000,Working,Secondary / Secondary Special,Unknown,Laborers,40,7,0,11,1
Female,122400,Working,Secondary / Secondary Special,Married,Medicine Staff,40,7,0,18,1
Female,135000,Working,Higher Education,Unknown,Unknown,31,2,0,18,1
Female,112500,Commercial Associate,Higher Education,Single / Not Married,Laborers,25,1,0,5,1
Female,180000,Working,Secondary / Secondary Special,Unknown,Laborers,40,9,0,37,1
Female,247500,Working,Higher Education,Unknown,Managers,39,21,0,18,1
Female,135000,Working,Secondary / Secondary Special,Unknown,Unknown,40,5,1,18,1
Unknown,225000,Unknown,Unknown,Separated,Managers,42,7,0,18,1
Unknown,202500,Working,Secondary / Secondary Special,Unknown,Unknown,40,8,0,51,1
Female,185400,Unknown,Higher Education,Married,Unknown,41,7,0,20,1
Female,180000,Unknown,Unknown,Married,Core Staff,37,7,0,7,1
Unknown,135000,Unknown,Secondary / Secondary Special,Unknown,Unknown,40,10,0,18,1
Female,90000,Unknown,Secondary / Secondary Special,Married,Medicine Staff,39,20,0,18,1
Unknown,112500,Working,Secondary / Secondary Special,Separated,Laborers,40,7,0,18,1
Unknown,225000,Unknown,Unknown,Civil Marriage,Managers,40,7,0,18,1
Female,112500,Commercial Associate,Unknown,Unknown,Laborers,42,5,0,18,1
Female,135000,Working,Secondary / Secondary Special,Married,Unknown,35,7,0,18,1
Unknown,157500,Commercial Associate,Secondary / Secondary Special,Single / Not Married,Laborers,34,5,0,33,1
Unknown,225000,Unknown,Secondary / Secondary Special,Married,Laborers,40,7,0,30,1
Male,270000,Unknown,Secondary / Secondary Special,Married,Laborers,40,1,0,18,1
